0.458,5.99998e+07,105.436,92.776,2.60225
0.459,5.99998e+07,105.471,92.7827,2.6082
0.46,5.99998e+07,105.506,92.7894,2.61414
0.461,5.99998e+07,105.541,92.7961,2.62009
0.462,5.99998e+07,105.576,92.8029,2.62605
0.463,5.99998e+07,105.61,92.8096,2.632
0.464,5.99998e+07,105.645,92.8163,2.63795
0.465,5.99998e+07,105.68,92.823,2.64391
0.466,5.99998e+07,105.715,92.8298,2.64986
0.467,5.99998e+07,105.75,92.8365,2.65582
0.468,5.99998e+07,105.785,92.8432,2.66178
0.469,5.99998e+07,105.82,92.85,2.66774
0.47,5.99998e+07,105.855,92.8567,2.6737
0.471,5.99998e+07,105.89,92.8635,2.67966
0.472,5.99998e+07,105.925,92.8702,2.68563
0.473,5.99998e+07,105.96,92.877,2.69159
0.474,5.99998e+07,105.995,92.8837,2.69756
0.475,5.99998e+07,106.03,92.8905,2.70353
0.476,5.99998e+07,106.065,92.8972,2.7095
0.477,5.99998e+07,106.1,92.904,2.71547
0.478,5.99998e+07,106.135,92.9108,2.72144
0.479,5.99998e+07,106.17,92.9175,2.72741
0.48,5.99998e+07,106.205,92.9243,2.73338
0.481,5.99998e+07,106.24,92.9311,2.73936
0.482,5.99998e+07,106.275,92.9379,2.74534
0.483,5.99998e+07,106.31,92.9446,2.75131
0.484,5.99998e+07,106.346,92.9514,2.75729
0.485,5.99998e+07,106.381,92.9582,2.76327
0.486,5.99998e+07,106.416,92.965,2.76925
0.487,5.99998e+07,106.451,92.9718,2.77524
0.488,5.99998e+07,106.486,92.9786,2.78122
0.489,5.99998e+07,106.521,92.9854,2.78721
0.49,5.99998e+07,106.556,92.9922,2.79319
0.491,5.99998e+07,106.591,92.999,2.79918
0.492,5.99998e+07,106.626,93.0058,2.80517
0.493,5.99998e+07,106.661,93.0126,2.81116
0.494,5.99998e+07,106.696,93.0194,2.81715
0.495,5.99998e+07,106.732,93.0262,2.82314
0.496,5.99998e+07,106.767,93.0331,2.82914
0.497,5.99998e+07,106.802,93.0399,2.83513
0.498,5.99998e+07,106.837,93.0467,2.84113
0.499,5.99998e+07,106.872,93.0535,2.84713
0.5,5.99998e+07,106.907,93.0604,2.85313
0.501,5.99998e+07,106.942,93.0672,2.85913
0.502,5.99998e+07,106.978,93.074,2.86513
0.503,5.99998e+07,107.013,93.0809,2.87113
0.504,5.99998e+07,107.048,93.0877,2.87713
0.505,5.99998e+07,107.083,93.0946,2.88314
0.506,5.99998e+07,107.118,93.1014,2.88915
0.507,5.99998e+07,107.153,93.1083,2.89515
0.508,5.99998e+07,107.189,93.1151,2.90116
0.509,5.99998e+07,107.224,93.122,2.90717
0.51,5.99998e+07,107.259,93.1288,2.91319
0.511,5.99998e+07,107.294,93.1357,2.9192
0.512,5.99998e+07,107.33,93.1426,2.92521
0.513,5.99998e+07,107.365,93.1494,2.93123
0.514,5.99998e+07,107.4,93.1563,2.93724
0.515,5.99998e+07,107.435,93.1632,2.94326
0.516,5.99998e+07,107.471,93.17,2.94928
0.517,5.99998e+07,107.506,93.1769,2.9553
0.518,5.99998e+07,107.541,93.1838,2.96132
0.519,5.99998e+07,107.576,93.1907,2.96735
0.52,5.99998e+07,107.612,93.1976,2.97337
0.521,5.99998e+07,107.647,93.2045,2.9794
0.522,5.99998e+07,107.682,93.2114,2.98542
0.523,5.99998e+07,107.717,93.2183,2.99145
0.524,5.99998e+07,107.753,93.2252,2.99748
0.525,5.99998e+07,107.788,93.2321,3.00351
0.526,5.99998e+07,107.823,93.239,3.00954
0.527,5.99998e+07,107.859,93.2459,3.01558
0.528,5.99998e+07,107.894,93.2528,3.02161
